address,count,symbol
0x10413df78,8,partial apply for thunk for @callee_guaranteed (@in_guaranteed PiAgentSessionRecord) -> (@owned [String]) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10370d418,8,Optional.map<A, B>(_:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10410a4ac,8,PiAgentComposerPanel.body.getter (in Agent Deck.debug.dylib) (PiAgentViews.swift:1703)
0x1036ed114,8,Collection.map<A, B>(_:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x104221ef0,7,ProjectPreferencesStore.preference(for:) (in Agent Deck.debug.dylib) (ProjectPreferences.swift:192)
0x1040e1638,7,PiAgentScreen.sessionListRow(_:) (in Agent Deck.debug.dylib) (PiAgentViews.swift:675)
0x10397a054,7,closure #1 in ContentView.mainContent.getter (in Agent Deck.debug.dylib) (ContentView.swift:0)
0x10390a6ac,7,AppViewModel.hasAgentWarnings.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3580)
0x103ed47d8,7,PersistedState.encode(to:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x103c50cf0,7,PiAgentDropSafeTextEditor.text.setter (in Agent Deck.debug.dylib) (PiAgentComposerViews.swift:0)
0x103c52f20,7,PiAgentDropSafeTextEditor.Coordinator.textDidChange(_:) (in Agent Deck.debug.dylib) (PiAgentComposerViews.swift:324)
0x103c53080,7,@objc PiAgentDropSafeTextEditor.Coordinator.textDidChange(_:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10384437c,7,closure #1 in static FileWatchFingerprint.make(urls:) (in Agent Deck.debug.dylib) (AppRefreshService.swift:137)
0x103d311c4,7,closure #1 in LineStreamReader.start() (in Agent Deck.debug.dylib) (PiAgentProcess.swift:285)
0x103ddb9e4,7,closure #1 in closure #1 in closure #1 in PiAgentSessionRow.body.getter (in Agent Deck.debug.dylib) (PiAgentSessionListViews.swift:211)
0x10393f630,7,partial apply for closure #1 in AppViewModel.assignedProjects(for:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10392274c,7,AppViewModel.assignedProjects(for:) (in Agent Deck.debug.dylib) (AppViewModel.swift:4217)
0x103984f84,6,ContentView.commandContextUpdateToken.getter (in Agent Deck.debug.dylib) (ContentView.swift:602)
0x103e6c9f4,6,protocol witness for Encodable.encode(to:) in conformance PiAgentSessionRecord (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x103a11090,6,AppControlGroup.init(spacing:content:) (in Agent Deck.debug.dylib) (DesignSystem.swift:109)
0x103c44170,6,PiAgentComposerBox.composerActionControls.getter (in Agent Deck.debug.dylib) (PiAgentComposerViews.swift:191)
